,itemid,shopid,shopTitle,shop_url,shop_describe,shop_serve,shop_shiping,grab_time
0,156997288,0000000000,,http://shop.suning.com/0/consoleIndex.html,,,,2017-08-07 14:18:54
1,109821559,0000000000,,http://shop.suning.com/0/consoleIndex.html,,,,2017-08-07 14:19:06
2,109828104,0000000000,,http://shop.suning.com/0/consoleIndex.html,,,,2017-08-07 14:19:17
3,109827054,0000000000,,http://shop.suning.com/0/consoleIndex.html,,,,2017-08-07 14:19:28
4,126437334,0000000000,,http://shop.suning.com/0/consoleIndex.html,,,,2017-08-07 14:19:39
5,109828106,0000000000,,http://shop.suning.com/0/consoleIndex.html,,,,2017-08-07 14:19:51
6,126437966,0000000000,,http://shop.suning.com/0/consoleIndex.html,,,,2017-08-07 14:20:02
