,itemid,impressions,grab_time
0,104618683,价格便宜:8109-性价比高 :6313-口感很好:6100-发货很快:5974-味道香而浓郁:5474-日期新鲜:5377-服务很好:5173-新鲜:4039-适合早餐:1160,2017-06-11 10:32:10
1,104618684,价格便宜:5254-性价比高 :4420-口感很好:4397-发货很快:4335-味道香而浓郁:3950-日期新鲜:3748-服务很好:3631-新鲜:2613-适合早餐:272,2017-06-11 10:32:21
2,945009429,,2017-06-11 10:32:32
3,945009437,,2017-06-11 10:32:43
4,945009436,,2017-06-11 10:32:54
