,itemid,impressions,grab_time
0,104618680,价格便宜:5839-性价比高 :5445-日期新鲜:5039-口感很好:4820-发货很快:4483-味道香而浓郁:4201-服务很好:4151-新鲜:3210-正品:188,2017-06-10 17:51:35
1,132403676,价格便宜:488-日期新鲜:453-性价比高 :447-口感很好:415-发货很快:364-味道香而浓郁:354-服务很好:316-新鲜:304,2017-06-10 17:51:44
2,104618680,,2017-06-10 17:51:54
3,602644745,,2017-06-10 17:52:03
4,945006776,,2017-06-10 17:52:12
